#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  32
# Band-Index:    1
   4.52765    -12.297984
   4.47881    -12.220507
   4.42997    -12.139696
   4.38113    -12.058025
   4.33229    -11.978492
   4.28344    -11.904651
   4.23460    -11.840488
   4.18576    -11.790039
   4.13692    -11.756756
   4.08808    -11.742624
   4.03924    -11.747335
   3.99039    -11.768236
   3.99039    -11.768236
   3.96597    -11.755213
   3.94155    -11.743763
   3.91713    -11.733835
   3.89271    -11.725342
   3.86829    -11.718174
   3.84387    -11.712213
   3.81945    -11.707338
   3.79503    -11.703424
   3.77061    -11.700347
   3.74618    -11.697985
   3.72176    -11.696224
   3.69734    -11.694955
   3.67292    -11.694075
   3.64850    -11.693495
   3.62408    -11.693130
   3.59966    -11.692915
   3.57524    -11.692798
   3.55082    -11.692741
   3.52640    -11.692726
   3.52640    -11.692726
   3.48410    -11.704387
   3.44180    -11.737862
   3.39950    -11.789292
   3.35720    -11.853827
   3.31490    -11.926783
   3.27261    -12.004170
   3.23031    -12.082822
   3.18801    -12.160330
   3.14571    -12.234872
   3.10341    -12.305074
   3.06112    -12.369907
   3.01882    -12.428538
   2.97652    -12.480348
   2.93422    -12.524863
   2.89192    -12.561721
   2.84962    -12.590649
   2.80733    -12.611447
   2.76503    -12.623977
   2.72273    -12.628135
   2.72273    -12.628135
   2.69499    -12.537522
   2.66725    -12.442735
   2.63951    -12.343882
   2.61177    -12.241061
   2.58403    -12.134394
   2.55629    -12.023991
   2.52855    -11.909960
   2.50080    -11.792432
   2.47306    -11.671557
   2.44532    -11.547497
   2.41758    -11.420452
   2.38984    -11.290597
   2.36210    -11.158131
   2.33436    -11.023278
   2.30662    -10.886296
   2.27888    -10.747461
   2.25114    -10.607106
   2.22340    -10.465548
   2.19566    -10.323157
   2.19566    -10.323157
   2.14682    -10.324990
   2.09798    -10.330594
   2.04913    -10.340288
   2.00029    -10.354576
   1.95145    -10.374041
   1.90261    -10.399224
   1.85377    -10.430510
   1.80492    -10.467973
   1.75608    -10.511187
   1.70724    -10.559077
   1.65840    -10.609794
   1.60956    -10.660655
   1.56072    -10.708142
   1.51187    -10.747925
   1.46303    -10.775214
   1.41419    -10.785390
   1.36535    -10.775038
   1.31651    -10.743052
   1.26766    -10.691180
   1.26766    -10.691180
   1.24324    -10.721289
   1.21882    -10.750937
   1.19440    -10.779924
   1.16998    -10.808067
   1.14556    -10.835190
   1.12114    -10.861130
   1.09672    -10.885735
   1.07230    -10.908867
   1.04788    -10.930401
   1.02346    -10.950222
   0.99903    -10.968225
   0.97461    -10.984318
   0.95019    -10.998425
   0.92577    -11.010476
   0.90135    -11.020416
   0.87693    -11.028195
   0.85251    -11.033777
   0.82809    -11.037138
   0.80367    -11.038261
   0.80367    -11.038261
   0.76137    -11.026586
   0.71907    -10.993193
   0.67677    -10.942338
   0.63447    -10.879472
   0.59218    -10.810004
   0.54988    -10.738557
   0.50758    -10.668830
   0.46528    -10.603585
   0.42298    -10.544731
   0.38068    -10.493357
   0.33839    -10.449890
   0.29609    -10.414230
   0.25379    -10.385877
   0.21149    -10.364044
   0.16919    -10.347835
   0.12689    -10.336358
   0.08460    -10.328803
   0.04230    -10.324534
   0.00000    -10.323157
 
# Band-Index:    3
   0.00000    -10.323152
   0.04230    -10.322129
   0.08460    -10.319065
   0.12689    -10.313982
   0.16919    -10.306933
   0.21149    -10.298016
   0.25379    -10.287366
   0.29609    -10.275175
   0.33839    -10.261698
   0.38068    -10.247252
   0.42298    -10.232207
   0.46528    -10.216986
   0.50758    -10.202028
   0.54988    -10.187800
   0.59218    -10.174771
   0.63447    -10.163400
   0.67677    -10.154081
   0.71907    -10.147157
   0.76137    -10.142887
   0.80367    -10.141449
   0.80367    -10.141449
   0.82809    -10.143691
   0.85251    -10.150396
   0.87693    -10.161496
   0.90135    -10.176881
   0.92577    -10.196388
   0.95019    -10.219796
   0.97461    -10.246843
   0.99903    -10.277220
   1.02346    -10.310561
   1.04788    -10.346458
   1.07230    -10.384454
   1.09672    -10.424024
   1.12114    -10.464590
   1.14556    -10.505526
   1.16998    -10.546161
   1.19440    -10.585782
   1.21882    -10.623653
   1.24324    -10.659031
   1.26766    -10.691163
   1.26766    -10.691163
   1.31651    -10.630365
   1.36535    -10.570244
   1.41419    -10.512572
   1.46303    -10.459060
   1.51187    -10.411241
   1.56072    -10.370362
   1.60956    -10.337264
   1.65840    -10.312318
   1.70724    -10.295338
   1.75608    -10.285680
   1.80492    -10.282321
   1.85377    -10.283949
   1.90261    -10.289112
   1.95145    -10.296353
   2.00029    -10.304311
   2.04913    -10.311809
   2.09798    -10.317876
   2.14682    -10.321798
   2.19566    -10.323152
   2.19566    -10.323152
   2.22340    -10.180335
   2.25114    -10.037555
   2.27888     -9.895327
   2.30662     -9.754242
   2.33436     -9.614916
   2.36210     -9.478048
   2.38984     -9.344428
   2.41758     -9.214936
   2.44532     -9.090543
   2.47306     -8.972336
   2.50080     -8.861451
   2.52855     -8.759131
   2.55629     -8.666677
   2.58403     -8.585430
   2.61177     -8.516710
   2.63951     -8.461760
   2.66725     -8.421649
   2.69499     -8.397223
   2.72273     -8.389021
   2.72273     -8.389021
   2.76503     -8.398673
   2.80733     -8.427387
   2.84962     -8.474432
   2.89192     -8.538636
   2.93422     -8.618462
   2.97652     -8.712099
   3.01882     -8.817530
   3.06112     -8.932565
   3.10341     -9.054913
   3.14571     -9.182183
   3.18801     -9.311864
   3.23031     -9.441204
   3.27261     -9.567183
   3.31490     -9.686350
   3.35720     -9.794704
   3.39950     -9.887526
   3.44180     -9.959546
   3.48410    -10.005513
   3.52640    -10.021356
   3.52640    -10.021356
   3.55082    -10.021763
   3.57524    -10.022990
   3.59966    -10.025037
   3.62408    -10.027916
   3.64850    -10.031630
   3.67292    -10.036185
   3.69734    -10.041578
   3.72176    -10.047786
   3.74618    -10.054767
   3.77061    -10.062444
   3.79503    -10.070700
   3.81945    -10.079372
   3.84387    -10.088239
   3.86829    -10.097016
   3.89271    -10.105343
   3.91713    -10.112789
   3.94155    -10.118850
   3.96597    -10.122948
   3.99039    -10.124457
   3.99039    -10.124457
   4.03924    -10.117125
   4.08808    -10.091979
   4.13692    -10.045484
   4.18576     -9.976331
   4.23460     -9.885502
   4.28344     -9.775765
   4.33229     -9.650833
   4.38113     -9.514766
   4.42997     -9.371675
   4.47881     -9.225591
   4.52765     -9.080447
   4.57650     -8.940149
   4.62534     -8.808540
   4.67418     -8.689391
   4.72302     -8.586201
   4.77186     -8.502172
   4.82070     -8.440030
   4.86955     -8.401882
   4.91839     -8.389021
   4.91839    -10.021356
   4.94613    -10.022126
   4.97387    -10.024421
   5.00161    -10.028175
   5.02935    -10.033296
   5.05709    -10.039653
   5.08483    -10.047091
   5.11257    -10.055433
   5.14031    -10.064473
   5.16805    -10.073991
   5.19579    -10.083756
   5.22353    -10.093531
   5.25127    -10.103054
   5.27901    -10.112065
   5.30676    -10.120308
   5.33450    -10.127509
   5.36224    -10.133419
   5.38998    -10.137817
   5.41772    -10.140529
   5.44546    -10.141449
   5.44546    -10.124457
   5.47320    -10.126401
   5.50094    -10.132213
   5.52868    -10.141840
   5.55642    -10.155182
   5.58416    -10.172119
   5.61190    -10.192499
   5.63964    -10.216147
   5.66738    -10.242880
   5.69512    -10.272513
   5.72286    -10.304861
   5.75060    -10.339731
   5.77834    -10.376948
   5.80609    -10.416349
   5.83383    -10.457785
   5.86157    -10.501121
   5.88931    -10.546231
   5.91705    -10.593012
   5.94479    -10.641357
   5.97253    -10.691163
 
# Band-Index:    4
   5.97253     -4.409568
   5.94479     -4.482807
   5.91705     -4.560113
   5.88931     -4.637102
   5.86157     -4.710910
   5.83383     -4.779668
   5.80609     -4.842127
   5.77834     -4.897446
   5.75060     -4.945044
   5.72286     -4.984544
